experiment,condition,protocol,genotype,pupilSize,level,q,bf
3,Awake,Singletone,Alpha9KO,Small,50,2.14604811305598,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.55446786747483,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.1983624182081,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.14284238586791,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.29712992704588,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.45379522386436,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.09734097840192,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.28555106842701,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.4244078988026,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.02207387003929,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.1369506711083,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.04667994451062,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.01266999453175,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.56137321126548,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.19015475126806,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.20778718265866,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.1244627999554,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.12128818360992,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.17096851205588,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.28352438665109,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.15386594997325,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.26930664679672,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.12686595914999,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.14429267349297,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.19121941173098,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.0827593557105,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.21589703342302,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.20688781713658,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.07666866783624,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.15722197789139,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.24445191365697,10000
3,Awake,Singletone,Alpha9KO,Small,50,2.20519630096976,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.02115752115784,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.2150498268757,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.25523636868309,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.19082547521778,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.21000711718166,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.20541434004236,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
3,Awake,Singletone,Alpha9KO,Small,50,2.26611305740316,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.282250748234,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.13695556939429,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,8000
3,Awake,Singletone,Alpha9KO,Small,50,2.15116256496551,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.10804316950401,9000
3,Awake,Singletone,Alpha9KO,Small,50,2.0347114488084,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
3,Awake,Singletone,Alpha9KO,Medium,50,2.19033989878209,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.08923555833994,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.46022383849946,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.36606650194587,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.25957138069126,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.26330489301142,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.1716071528742,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.35929240631887,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.5933098390665,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.54918038610332,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.06950838760597,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.23563380285995,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.16371765805357,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.39084065317831,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.33165306449255,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.10839907813897,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.21876619516802,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.18587861840272,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.34229752639708,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.37797589626978,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.46102493472931,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.22835317967685,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.22793636932263,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.44022054365766,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.23857731052082,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.31918250113599,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.41102066685786,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.17504956892316,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.41729558413119,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.28645434654122,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.3221362910996,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.31670374261714,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.45113744151202,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.37728085314751,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.4006718289634,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.1490839149577,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.20996713921382,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.12932424403801,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.24911975625517,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.61778044976008,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.09398612951553,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
3,Awake,Singletone,Alpha9KO,Medium,50,2.41539430182163,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.49431449020345,10000
3,Awake,Singletone,Alpha9KO,Medium,50,2.49079904017161,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.13915970225826,9000
3,Awake,Singletone,Alpha9KO,Medium,50,1.99320148773836,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.14158718170031,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.1707132098434,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.00910453748682,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.11846233706449,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.54388487604195,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.33607271248628,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.16244970881776,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.23686542510233,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.21650320498112,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.2677888919822,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.22285960465763,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.13437427366685,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.18230468826425,10000
3,Awake,Singletone,Alpha9KO,Medium,50,2.12752847580312,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.3765687072419,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.02850094666887,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.10536541501689,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.11743132829655,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.2721326164995,10000
3,Awake,Singletone,Alpha9KO,Medium,50,2.36431024917464,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.13020288184579,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.15999363466771,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.34905909950491,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.38077301873414,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.00836866381236,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.35900833474689,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.24739496529114,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.17913617558725,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.14045116715069,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.21093990970004,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.31297644795862,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,1.87403927563831,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.09689926593165,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.08061179282975,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,2.1217072464855,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.27119660840367,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
3,Awake,Singletone,Alpha9KO,Large,50,2.37717493966978,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.43125817884552,10000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.32240823113033,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
3,Awake,Singletone,Alpha9KO,Large,50,2.65002528021231,10000
3,Awake,Singletone,Alpha9KO,Large,50,2.370224099621,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.150506705647,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.10089271432445,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.33297716753316,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.55872089644824,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.20267718217096,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.28865411476753,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.30404052899383,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.26307714679016,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.28337877698382,10000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.35454819886884,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.46582716762398,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.35535130232713,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.13179065759827,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.08197919690233,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,8000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.21816287551075,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.14369054063709,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,3.53750689052078,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.29221727245666,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.58667118975129,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.38978781136684,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,8000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.31940365149767,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.32863155208403,10000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.24831809536571,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.01920695130159,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.0494700393961,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.07245902218161,9000
3,Awake,Singletone,Alpha9KO,Large,50,1.90668822812393,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.07528573236672,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.3217248612926,10000
3,Awake,Singletone,Alpha9KO,Large,50,2.14001265217712,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.02232143951414,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.03661250567178,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.17960815571,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.40282465919987,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.20568674720007,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.1167506131204,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.17953383178129,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.25317378349071,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.16768952301663,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.38860336021466,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,8000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
3,Awake,Singletone,Alpha9KO,Large,50,2.27891018198187,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.26952201505867,10000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,8000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,NaN
4,Awake,Singletone,Alpha9KO,Small,50,2.31663084695886,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.27374080067514,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.40973036129256,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.11546297873174,9000
4,Awake,Singletone,Alpha9KO,Small,50,1.94611223251269,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.61240237306221,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.02869932757889,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.0352996147001,10000
4,Awake,Singletone,Alpha9KO,Small,50,2.00367022912445,9000
4,Awake,Singletone,Alpha9KO,Small,50,1.94586690688807,9000
4,Awake,Singletone,Alpha9KO,Small,50,1.9376720766735,9000
4,Awake,Singletone,Alpha9KO,Small,50,1.92232638891774,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.2648750622401,9000
4,Awake,Singletone,Alpha9KO,Small,50,1.91813724999062,9000
4,Awake,Singletone,Alpha9KO,Small,50,1.93971313560452,9000
4,Awake,Singletone,Alpha9KO,Small,50,1.93060946040024,9000
4,Awake,Singletone,Alpha9KO,Small,50,1.94238868660547,9000
4,Awake,Singletone,Alpha9KO,Small,50,1.86448970303158,9000
4,Awake,Singletone,Alpha9KO,Small,50,1.94659227961681,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.01146174677384,9000
4,Awake,Singletone,Alpha9KO,Small,50,1.9424140247392,9000
4,Awake,Singletone,Alpha9KO,Small,50,1.93224870898014,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.06455642390845,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.19359689934123,8000
4,Awake,Singletone,Alpha9KO,Small,50,4.00428249375334,9000
4,Awake,Singletone,Alpha9KO,Small,50,1.98179928899666,8000
4,Awake,Singletone,Alpha9KO,Small,50,1.93773311707443,9000
4,Awake,Singletone,Alpha9KO,Small,50,1.88473072411323,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.13020408223809,9000
4,Awake,Singletone,Alpha9KO,Small,50,1.64860081930133,11000
4,Awake,Singletone,Alpha9KO,Small,50,1.86009001727724,9000
4,Awake,Singletone,Alpha9KO,Small,50,7.28903991495673,10000
4,Awake,Singletone,Alpha9KO,Small,50,1.77642149908227,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,8000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,NaN
4,Awake,Singletone,Alpha9KO,Small,50,2.01077271331309,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,1.95965335907465,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
4,Awake,Singletone,Alpha9KO,Small,50,2.05061134403487,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.1304993591884,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,1.90204756637072,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.36603651227063,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.07038961433166,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.02040650293798,9000
4,Awake,Singletone,Alpha9KO,Small,50,1.91829412174619,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,1.6943583303383,9000
